employee_id,job_role,skill_name,proficiency_level,data_source
1555,Research Scientist,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
1556,Sales Representative,Adobe InDesign,Proficient,Controlled_MVP_Benchmark_Seed42
1556,Sales Representative,Adobe Creative Cloud software,Proficient,Controlled_MVP_Benchmark_Seed42
1556,Sales Representative,Salesforce software,Advanced,Controlled_MVP_Benchmark_Seed42
1556,Sales Representative,Adobe Acrobat,Intermediate,Controlled_MVP_Benchmark_Seed42
1556,Sales Representative,Adobe Illustrator,Intermediate,Controlled_MVP_Benchmark_Seed42
1556,Sales Representative,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
1556,Sales Representative,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
1556,Sales Representative,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
1556,Sales Representative,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
1557,Sales Executive,Apple macOS,Advanced,Controlled_MVP_Benchmark_Seed42
1557,Sales Executive,Adobe InDesign,Advanced,Controlled_MVP_Benchmark_Seed42
1557,Sales Executive,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
1557,Sales Executive,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
1557,Sales Executive,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
1557,Sales Executive,Microsoft Outlook,Intermediate,Controlled_MVP_Benchmark_Seed42
1557,Sales Executive,Autodesk AutoCAD,Advanced,Controlled_MVP_Benchmark_Seed42
1557,Sales Executive,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
1557,Sales Executive,Adobe Illustrator,Advanced,Controlled_MVP_Benchmark_Seed42
1557,Sales Executive,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
1557,Sales Executive,Adobe Creative Cloud software,Intermediate,Controlled_MVP_Benchmark_Seed42
1558,Research Scientist,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
1558,Research Scientist,Ansible software,Advanced,Controlled_MVP_Benchmark_Seed42
1558,Research Scientist,C++,Advanced,Controlled_MVP_Benchmark_Seed42
1558,Research Scientist,Mathematics,Advanced,Controlled_MVP_Benchmark_Seed42
1558,Research Scientist,Apache Hadoop,Advanced,Controlled_MVP_Benchmark_Seed42
1558,Research Scientist,Apache Kafka,Intermediate,Controlled_MVP_Benchmark_Seed42
1558,Research Scientist,C,Intermediate,Controlled_MVP_Benchmark_Seed42
1558,Research Scientist,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
1558,Research Scientist,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
1558,Research Scientist,Go,Advanced,Controlled_MVP_Benchmark_Seed42
1560,Sales Executive,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
1560,Sales Executive,Microsoft Outlook,Advanced,Controlled_MVP_Benchmark_Seed42
1560,Sales Executive,Adobe InDesign,Proficient,Controlled_MVP_Benchmark_Seed42
1560,Sales Executive,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
1560,Sales Executive,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
1560,Sales Executive,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
1560,Sales Executive,Adobe Creative Cloud software,Proficient,Controlled_MVP_Benchmark_Seed42
1560,Sales Executive,Apple macOS,Advanced,Controlled_MVP_Benchmark_Seed42
1560,Sales Executive,Salesforce software,Advanced,Controlled_MVP_Benchmark_Seed42
1562,Sales Executive,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
1562,Sales Executive,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
1562,Sales Executive,Adobe Illustrator,Advanced,Controlled_MVP_Benchmark_Seed42
1562,Sales Executive,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
1562,Sales Executive,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
1562,Sales Executive,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
1562,Sales Executive,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
1562,Sales Executive,Apple macOS,Intermediate,Controlled_MVP_Benchmark_Seed42
1562,Sales Executive,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
1563,Human Resources,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
1563,Human Resources,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
1563,Human Resources,Applicant tracking software,Proficient,Controlled_MVP_Benchmark_Seed42
1563,Human Resources,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
1563,Human Resources,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
1563,Human Resources,Oracle HRIS,Proficient,Controlled_MVP_Benchmark_Seed42
1563,Human Resources,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
1563,Human Resources,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
1563,Human Resources,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
1563,Human Resources,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
1564,Laboratory Technician,Billing software,Proficient,Controlled_MVP_Benchmark_Seed42
1564,Laboratory Technician,Commercial plate reader software,Intermediate,Controlled_MVP_Benchmark_Seed42
1564,Laboratory Technician,Microsoft Word,Proficient,Controlled_MVP_Benchmark_Seed42
1564,Laboratory Technician,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
1564,Laboratory Technician,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
1564,Laboratory Technician,Data entry software,Advanced,Controlled_MVP_Benchmark_Seed42
1564,Laboratory Technician,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
1564,Laboratory Technician,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
1568,Sales Executive,Microsoft Outlook,Intermediate,Controlled_MVP_Benchmark_Seed42
1568,Sales Executive,Adobe Acrobat,Intermediate,Controlled_MVP_Benchmark_Seed42
1568,Sales Executive,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
1568,Sales Executive,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
1568,Sales Executive,Adobe Illustrator,Proficient,Controlled_MVP_Benchmark_Seed42
1568,Sales Executive,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
1568,Sales Executive,Adobe InDesign,Advanced,Controlled_MVP_Benchmark_Seed42
1568,Sales Executive,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
1568,Sales Executive,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
1569,Laboratory Technician,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
1569,Laboratory Technician,Data entry software,Advanced,Controlled_MVP_Benchmark_Seed42
1569,Laboratory Technician,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
1569,Laboratory Technician,Commercial plate reader software,Intermediate,Controlled_MVP_Benchmark_Seed42
1569,Laboratory Technician,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
1569,Laboratory Technician,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
1569,Laboratory Technician,Database software,Intermediate,Controlled_MVP_Benchmark_Seed42
1569,Laboratory Technician,MEDITECH software,Intermediate,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Learning Strategies,Intermediate,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Atlassian JIRA,Proficient,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Amazon Web Services AWS software,Intermediate,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Adobe Photoshop,Advanced,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Adobe Creative Cloud software,Advanced,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Atlassian Confluence,Advanced,Controlled_MVP_Benchmark_Seed42
1572,Manufacturing Director,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
1573,Manufacturing Director,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
1573,Manufacturing Director,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
1573,Manufacturing Director,Apple macOS,Intermediate,Controlled_MVP_Benchmark_Seed42
1573,Manufacturing Director,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
1573,Manufacturing Director,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
1573,Manufacturing Director,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
1573,Manufacturing Director,Amazon Web Services AWS software,Intermediate,Controlled_MVP_Benchmark_Seed42
1573,Manufacturing Director,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
1573,Manufacturing Director,Autodesk AutoCAD,Advanced,Controlled_MVP_Benchmark_Seed42
1574,Research Scientist,Docker,Proficient,Controlled_MVP_Benchmark_Seed42
1574,Research Scientist,Ansible software,Proficient,Controlled_MVP_Benchmark_Seed42
1574,Research Scientist,Mathematics,Advanced,Controlled_MVP_Benchmark_Seed42
1574,Research Scientist,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
1574,Research Scientist,Go,Intermediate,Controlled_MVP_Benchmark_Seed42
1574,Research Scientist,Science,Proficient,Controlled_MVP_Benchmark_Seed42
1574,Research Scientist,Amazon Web Services AWS software,Advanced,Controlled_MVP_Benchmark_Seed42
1574,Research Scientist,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
1574,Research Scientist,C,Advanced,Controlled_MVP_Benchmark_Seed42
1574,Research Scientist,Apache Kafka,Proficient,Controlled_MVP_Benchmark_Seed42
1574,Research Scientist,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
1576,Research Scientist,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
1576,Research Scientist,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
1576,Research Scientist,Docker,Proficient,Controlled_MVP_Benchmark_Seed42
1576,Research Scientist,Apache Hadoop,Proficient,Controlled_MVP_Benchmark_Seed42
1576,Research Scientist,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
1576,Research Scientist,Ansible software,Advanced,Controlled_MVP_Benchmark_Seed42
1576,Research Scientist,C,Proficient,Controlled_MVP_Benchmark_Seed42
1576,Research Scientist,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
1576,Research Scientist,Bash,Advanced,Controlled_MVP_Benchmark_Seed42
1576,Research Scientist,Science,Proficient,Controlled_MVP_Benchmark_Seed42
1576,Research Scientist,Apache Kafka,Advanced,Controlled_MVP_Benchmark_Seed42
1577,Research Scientist,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
1577,Research Scientist,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
1577,Research Scientist,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
1577,Research Scientist,Learning Strategies,Advanced,Controlled_MVP_Benchmark_Seed42
1577,Research Scientist,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
1577,Research Scientist,C,Proficient,Controlled_MVP_Benchmark_Seed42
1577,Research Scientist,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
1577,Research Scientist,Docker,Intermediate,Controlled_MVP_Benchmark_Seed42
1577,Research Scientist,Apache Hadoop,Proficient,Controlled_MVP_Benchmark_Seed42
1578,Manager,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
1578,Manager,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
1578,Manager,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
1578,Manager,Apache Hadoop,Intermediate,Controlled_MVP_Benchmark_Seed42
1578,Manager,Adobe Acrobat,Advanced,Controlled_MVP_Benchmark_Seed42
1578,Manager,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
1578,Manager,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
1578,Manager,Amazon Web Services AWS software,Intermediate,Controlled_MVP_Benchmark_Seed42
1578,Manager,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
1578,Manager,Apple macOS,Intermediate,Controlled_MVP_Benchmark_Seed42
1578,Manager,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
1578,Manager,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
1578,Manager,Adobe Photoshop,Intermediate,Controlled_MVP_Benchmark_Seed42
1578,Manager,Atlassian Confluence,Intermediate,Controlled_MVP_Benchmark_Seed42
1578,Manager,Autodesk AutoCAD,Advanced,Controlled_MVP_Benchmark_Seed42
1578,Manager,Atlassian JIRA,Intermediate,Controlled_MVP_Benchmark_Seed42
1580,Research Scientist,Apache Spark,Intermediate,Controlled_MVP_Benchmark_Seed42
1580,Research Scientist,Go,Proficient,Controlled_MVP_Benchmark_Seed42
1580,Research Scientist,Ansible software,Proficient,Controlled_MVP_Benchmark_Seed42
1580,Research Scientist,Mathematics,Proficient,Controlled_MVP_Benchmark_Seed42
1580,Research Scientist,Bash,Proficient,Controlled_MVP_Benchmark_Seed42
1580,Research Scientist,Science,Intermediate,Controlled_MVP_Benchmark_Seed42
1580,Research Scientist,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
1580,Research Scientist,Docker,Advanced,Controlled_MVP_Benchmark_Seed42
1580,Research Scientist,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
1580,Research Scientist,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
1580,Research Scientist,GitHub,Advanced,Controlled_MVP_Benchmark_Seed42
1581,Research Scientist,Mathematics,Proficient,Controlled_MVP_Benchmark_Seed42
1581,Research Scientist,Apache Hadoop,Proficient,Controlled_MVP_Benchmark_Seed42
1581,Research Scientist,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
1581,Research Scientist,Apache Spark,Proficient,Controlled_MVP_Benchmark_Seed42
1581,Research Scientist,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
1581,Research Scientist,Git,Advanced,Controlled_MVP_Benchmark_Seed42
1581,Research Scientist,C++,Intermediate,Controlled_MVP_Benchmark_Seed42
1581,Research Scientist,Ansible software,Intermediate,Controlled_MVP_Benchmark_Seed42
1581,Research Scientist,GitHub,Advanced,Controlled_MVP_Benchmark_Seed42
1582,Sales Executive,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
1582,Sales Executive,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
1582,Sales Executive,Adobe InDesign,Advanced,Controlled_MVP_Benchmark_Seed42
1582,Sales Executive,Microsoft Outlook,Intermediate,Controlled_MVP_Benchmark_Seed42
1582,Sales Executive,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
1582,Sales Executive,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
1582,Sales Executive,Adobe Creative Cloud software,Proficient,Controlled_MVP_Benchmark_Seed42
1582,Sales Executive,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
1582,Sales Executive,Adobe Acrobat,Intermediate,Controlled_MVP_Benchmark_Seed42
1583,Sales Executive,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
1583,Sales Executive,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
1583,Sales Executive,Autodesk AutoCAD,Proficient,Controlled_MVP_Benchmark_Seed42
1583,Sales Executive,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
1583,Sales Executive,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
1583,Sales Executive,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
1583,Sales Executive,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
1583,Sales Executive,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
1583,Sales Executive,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
1585,Sales Executive,Salesforce software,Intermediate,Controlled_MVP_Benchmark_Seed42
1585,Sales Executive,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
1585,Sales Executive,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
1585,Sales Executive,Autodesk AutoCAD,Intermediate,Controlled_MVP_Benchmark_Seed42
1585,Sales Executive,Microsoft Outlook,Intermediate,Controlled_MVP_Benchmark_Seed42
1585,Sales Executive,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
1585,Sales Executive,Apple macOS,Advanced,Controlled_MVP_Benchmark_Seed42
1585,Sales Executive,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
1585,Sales Executive,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
1585,Sales Executive,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
1586,Laboratory Technician,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
1586,Laboratory Technician,Data entry software,Advanced,Controlled_MVP_Benchmark_Seed42
1586,Laboratory Technician,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
1586,Laboratory Technician,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
1586,Laboratory Technician,Microsoft Word,Intermediate,Controlled_MVP_Benchmark_Seed42
1586,Laboratory Technician,Billing software,Advanced,Controlled_MVP_Benchmark_Seed42
1586,Laboratory Technician,Science,Advanced,Controlled_MVP_Benchmark_Seed42
1586,Laboratory Technician,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
1586,Laboratory Technician,Database software,Proficient,Controlled_MVP_Benchmark_Seed42
1586,Laboratory Technician,MEDITECH software,Intermediate,Controlled_MVP_Benchmark_Seed42
1587,Healthcare Representative,Google Workspace software,Advanced,Controlled_MVP_Benchmark_Seed42
1587,Healthcare Representative,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
1587,Healthcare Representative,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
1587,Healthcare Representative,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
1587,Healthcare Representative,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
1587,Healthcare Representative,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
1587,Healthcare Representative,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
1587,Healthcare Representative,Salesforce software,Intermediate,Controlled_MVP_Benchmark_Seed42
1587,Healthcare Representative,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
1588,Sales Executive,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
1588,Sales Executive,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
1588,Sales Executive,Adobe Photoshop,Proficient,Controlled_MVP_Benchmark_Seed42
1588,Sales Executive,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
1588,Sales Executive,Microsoft Outlook,Advanced,Controlled_MVP_Benchmark_Seed42
1588,Sales Executive,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
1588,Sales Executive,Adobe Illustrator,Intermediate,Controlled_MVP_Benchmark_Seed42
1588,Sales Executive,Salesforce software,Proficient,Controlled_MVP_Benchmark_Seed42
1588,Sales Executive,Apple macOS,Proficient,Controlled_MVP_Benchmark_Seed42
1590,Healthcare Representative,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
1590,Healthcare Representative,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
1590,Healthcare Representative,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
1590,Healthcare Representative,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
1590,Healthcare Representative,Linux,Advanced,Controlled_MVP_Benchmark_Seed42
1590,Healthcare Representative,Amazon Web Services AWS software,Proficient,Controlled_MVP_Benchmark_Seed42
1590,Healthcare Representative,HubSpot software,Proficient,Controlled_MVP_Benchmark_Seed42
1590,Healthcare Representative,Apache Hadoop,Intermediate,Controlled_MVP_Benchmark_Seed42
1591,Manager,Atlassian Confluence,Intermediate,Controlled_MVP_Benchmark_Seed42
1591,Manager,Adobe Creative Cloud software,Advanced,Controlled_MVP_Benchmark_Seed42
1591,Manager,Apache Hadoop,Proficient,Controlled_MVP_Benchmark_Seed42
1591,Manager,Apple macOS,Advanced,Controlled_MVP_Benchmark_Seed42
1591,Manager,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
1591,Manager,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
1591,Manager,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
1591,Manager,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
1591,Manager,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
1591,Manager,Atlassian JIRA,Intermediate,Controlled_MVP_Benchmark_Seed42
1591,Manager,Autodesk AutoCAD,Proficient,Controlled_MVP_Benchmark_Seed42
1591,Manager,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
1591,Manager,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
1591,Manager,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
1592,Research Scientist,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
1592,Research Scientist,Apache Kafka,Intermediate,Controlled_MVP_Benchmark_Seed42
1592,Research Scientist,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
1592,Research Scientist,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
1592,Research Scientist,Ansible software,Proficient,Controlled_MVP_Benchmark_Seed42
1592,Research Scientist,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
1592,Research Scientist,Amazon Web Services AWS software,Advanced,Controlled_MVP_Benchmark_Seed42
1592,Research Scientist,Apache Spark,Intermediate,Controlled_MVP_Benchmark_Seed42
1592,Research Scientist,Go,Advanced,Controlled_MVP_Benchmark_Seed42
1594,Laboratory Technician,Science,Intermediate,Controlled_MVP_Benchmark_Seed42
1594,Laboratory Technician,SAP software,Intermediate,Controlled_MVP_Benchmark_Seed42
1594,Laboratory Technician,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
1594,Laboratory Technician,Commercial plate reader software,Proficient,Controlled_MVP_Benchmark_Seed42
1594,Laboratory Technician,Database software,Proficient,Controlled_MVP_Benchmark_Seed42
1594,Laboratory Technician,Google Docs,Advanced,Controlled_MVP_Benchmark_Seed42
1594,Laboratory Technician,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
1594,Laboratory Technician,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
1594,Laboratory Technician,Microsoft Outlook,Intermediate,Controlled_MVP_Benchmark_Seed42
1594,Laboratory Technician,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
1595,Manager,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
1595,Manager,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
1595,Manager,Learning Strategies,Proficient,Controlled_MVP_Benchmark_Seed42
1595,Manager,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
1595,Manager,Adobe Photoshop,Intermediate,Controlled_MVP_Benchmark_Seed42
1595,Manager,Atlassian Confluence,Advanced,Controlled_MVP_Benchmark_Seed42
1595,Manager,Adobe Creative Cloud software,Intermediate,Controlled_MVP_Benchmark_Seed42
1595,Manager,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
1595,Manager,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
1595,Manager,Amazon Web Services AWS software,Proficient,Controlled_MVP_Benchmark_Seed42
1595,Manager,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
1595,Manager,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
1595,Manager,Apple macOS,Intermediate,Controlled_MVP_Benchmark_Seed42
1596,Laboratory Technician,Microsoft Word,Proficient,Controlled_MVP_Benchmark_Seed42
1596,Laboratory Technician,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
1596,Laboratory Technician,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
1596,Laboratory Technician,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
1596,Laboratory Technician,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
1596,Laboratory Technician,Billing software,Intermediate,Controlled_MVP_Benchmark_Seed42
1596,Laboratory Technician,Microsoft Outlook,Intermediate,Controlled_MVP_Benchmark_Seed42
1596,Laboratory Technician,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
1596,Laboratory Technician,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
1596,Laboratory Technician,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
1597,Healthcare Representative,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
1597,Healthcare Representative,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
1597,Healthcare Representative,Amazon Web Services AWS software,Intermediate,Controlled_MVP_Benchmark_Seed42
1597,Healthcare Representative,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
1597,Healthcare Representative,Apache Hadoop,Advanced,Controlled_MVP_Benchmark_Seed42
1597,Healthcare Representative,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
1597,Healthcare Representative,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
1597,Healthcare Representative,HubSpot software,Intermediate,Controlled_MVP_Benchmark_Seed42
1597,Healthcare Representative,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
1598,Sales Executive,Adobe Photoshop,Advanced,Controlled_MVP_Benchmark_Seed42
1598,Sales Executive,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
1598,Sales Executive,Autodesk AutoCAD,Proficient,Controlled_MVP_Benchmark_Seed42
1598,Sales Executive,Adobe InDesign,Advanced,Controlled_MVP_Benchmark_Seed42
1598,Sales Executive,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
1598,Sales Executive,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
1598,Sales Executive,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
1598,Sales Executive,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
1599,Laboratory Technician,MEDITECH software,Proficient,Controlled_MVP_Benchmark_Seed42
1599,Laboratory Technician,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
1599,Laboratory Technician,Microsoft Word,Proficient,Controlled_MVP_Benchmark_Seed42
1599,Laboratory Technician,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
1599,Laboratory Technician,Commercial plate reader software,Intermediate,Controlled_MVP_Benchmark_Seed42
1599,Laboratory Technician,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
1599,Laboratory Technician,SAP software,Advanced,Controlled_MVP_Benchmark_Seed42
1599,Laboratory Technician,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
1599,Laboratory Technician,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
1601,Laboratory Technician,Google Docs,Intermediate,Controlled_MVP_Benchmark_Seed42
1601,Laboratory Technician,Microsoft Word,Proficient,Controlled_MVP_Benchmark_Seed42
